,met_id,cluster,distance,polarity,target_group,target_ppto,target_word,source_image_schema_group,source_word,llm_expl,sentence
3845,3bdc5bfd-9705-46fd-99d7-b2360117c606_266_26_27,28,0.8465402762708747,right,Media Professionals,person,them,other,watches,"The verb 'watches' is used metaphorically to describe the audience's engagement with the target noun 'them' (the talk show hosts). Here, 'watches' transcends its literal meaning of physical observation, instead signifying the act of consuming or viewing the hosts' content, which is a metaphorical extension of the verb's application to describe audience interaction with media.","'All of these late night talk show hosts, the ones that are supposed to be funny and that are no longer funny and nobody really watches them anymore.'"
2134,b75ea1be-17e0-11ef-a17e-bb3416e4183b_21_1_3,28,0.8517977542618124,left,Conspiracies,thing,eyes,spatial motion,open,"The verb 'open' is used metaphorically here to describe the act of becoming aware or perceiving something, rather than referring to the physical action of opening the eyes. While 'eyes' can be opened literally, the context of the sentence implies a figurative use, suggesting the person is metaphorically 'closed' to reality or insight, and the command is to awaken awareness, not a physical action.",'Now open your eyes.'
3004,d8eeeaa4-3866-4b04-a911-bdf79b88f199_37_1_4,28,0.8609862361044063,right,Public Demonstrations}.,thing,profile,other,uncovering,"The verb 'uncovering' is used metaphorically to describe the revelation of a 'signal profile,' which is not a physical object that can be literally uncovered. Instead, it signifies the act of revealing hidden or concealed information, transcending its literal meaning of removing a physical cover.",'Buttons uncovering a signal profile in Defend the 612 appearing to belong to Renee Good.'
6754,b2af3699-003d-4e37-9b4a-bb76770dbc33_89_21_24,28,0.8688071120031619,right,Leadership,thing,vision,force,driven,"The verb 'driven' is used metaphorically to personify the abstract concept of 'vision' as an active agent capable of motivating action. Since 'vision' is not a physical entity that can literally 'drive' anything, the verb conveys a metaphorical meaning where the vision serves as a motivational force, transcending its literal physical action.","'Under President Trump, the United States of America will once again take on the task of renewal and restoration, driven by a vision of a future as proud, as sovereign and as vital as our civilization's past.'"
6938,10672768-1932-4440-9494-b3cd0026c419_135_24_26,28,0.8779676484089637,right,Influence,thing,eyes,spatial motion,open,"The verb 'open' is used metaphorically to describe the process of becoming aware or realizing something. Instead of referring to the physical act of opening eyes, it conveys the idea of gaining insight or understanding, which is a common metaphorical usage of 'open' to characterize mental awakening.",'But something that was very hopeful to me is that when confronted with the fact some of those people did change their mind and open their eyes.'
5019,661d9866-4392-4ad4-9fbe-b06000015ba6_390_5_2,28,0.909527701533681,right,Corruption,thing,laptop,other,exposed,"The verb 'exposed' is used metaphorically to describe the laptop, attributing a human action (revealing or disclosing) to an inanimate object. This personification transcends the literal physical action of exposing something, implying the laptop is actively revealing information or a problem, which is not a physical action but a conceptual metaphor.","'Hunter's laptop long ago exposed, complaining that he had to give half his income to Pops.'"
5507,cf6660da-d345-48f8-a598-24311470f88d_298_15_12,28,0.9178511718702635,left,Election Integrity Advocates,person,they,other,point,"The verb 'point' is used metaphorically here to describe the action of indicating or highlighting something that should be noticed. While 'point' can have a literal meaning involving physical direction, in this context, it refers to the conceptual act of drawing attention to an issue, which transcends its physical action and aligns with metaphorical usage.",'I just find it curious that in this one little thing that they don't point this out.'
6186,b596eadb-5fb6-493c-bad0-aee500175236_48_2_1,28,0.923211035205334,right,Media,organization,Reuters,spatial motion,pointed,"The verb 'pointed' is used metaphorically to mean 'indicated' or 'highlighted,' extending its original physical meaning of directing a finger to a non-physical action of drawing attention to information. Reuters, as an organization, cannot perform the literal physical act of pointing, so the verb transcends its literal meaning to convey a conceptual action.",'And Reuters pointed out the prominent Chinese commentator said on Saturday they deleted the tweet.'
6868,10672768-1932-4440-9494-b3cd0026c419_8_11_10,28,0.9384337303553894,right,Citizens',person,you,force,face,"The verb 'face' is used metaphorically to describe confronting abstract consequences (financial, legal, emotional weight) rather than a physical action. It transcends its literal meaning of direct physical confrontation to signify dealing with complex, intangible burdens.","'Now you may already own a firearm, but before you face the financial, the legal, the emotional weight of pulling that trigger, There is new technology, a smarter option.'"
4934,95979075-4c7d-4001-8052-b3ca00215593_64_13_15,28,0.9540282741988909,right,Political Commentators,person,experts,spatial motion,watch,"The verb 'watch' is used metaphorically to characterize 'experts' as behaving in a way that is absurd or clownish. The phrase 'it's clown hour' indicates a metaphorical transformation of the experts' behavior, where 'watch' extends beyond literal observation to imply monitoring their ridiculous conduct, personifying them as clowns.","'Number one, most of the experts that people have on, I watch these experts and it's clown hour, okay?'"
2093,95b4c966-203b-4217-bc66-d83052b0cd99_296_1_7,28,0.9778023572737872,left,Public Demonstrations',thing,site,balance,check,"The verb 'check' is used metaphorically in the phrase 'check out' to imply exploring or investigating the 'site' in a broader sense, rather than a literal physical examination. The phrasal verb 'check out' here transcends its literal meaning of examining and instead suggests a more general act of engaging with or exploring the site, which is a metaphorical extension of the source verb's action.",'So check out the Women's March site.'
4487,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_282_3_2,28,0.9930564668413895,right,Political Commentators,person,Jarrett,other,points,"The verb 'points' is used metaphorically to describe Jarrett's action of highlighting or indicating a point, transcending its literal physical action of pointing with a finger. The phrasal verb 'points out' here represents a conceptual action of bringing attention to a fact or idea, rather than a direct physical act.","'As Greg Jarrett points out, the language gives the president broad latitude in his core duty as commander-in-chief to protect the safety and security of you, the American people.'"
4750,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_501_9_10,28,1.046661781605731,right,Voters,person,him,other,support,"The verb 'support' is used metaphorically to represent the act of endorsing or backing a person's candidacy, transcending its literal meaning of physically holding something up. It characterizes 'him' as an abstract concept requiring advocacy rather than a physical action.","'If he's the nominee, I will vigorously support him too.'"
4201,3bdc5bfd-9705-46fd-99d7-b2360117c606_446_24_22,29,0.7079895208465218,right,Transgender Individuals,person,people,spatial motion,bringing,"The verb 'bringing' is used metaphorically to describe the act of 'people' discussing or raising issues (e.g., 'bringing up' topics). This transcends its literal meaning of physically moving something, instead conveying a conceptual action of initiating or introducing topics, which is a metaphorical extension of the source verb.","'And then you look at the culture wars, the identity politics, you know, some of the transgender issues that people were bringing up in terms of individuals transferring, transitioning from male to female and wanting to participate in female sports and stuff like that, or sharing the same bathroom as females and all of this other stuff.'"
4497,d71c6e12-1d4a-11f0-953a-477923aed071_126_3_1,29,0.7253701977775826,left,Government Officials',person,they,spatial motion,moving,"The verb 'moving' is used metaphorically to describe the action of taking steps or proceeding towards the act of firing people, rather than referring to a physical movement. It signifies a procedural or organizational action, transcending its literal meaning of physical displacement.","'But they're moving to fire 80,000 people, including people who provide direct care to veterans and others who answer crisis lines and process claims.'"
6071,b75ea1be-17e0-11ef-a17e-bb3416e4183b_212_2_1,29,0.7576690395823421,left,Media,thing,'s,spatial motion,get,"The verb 'get' is used metaphorically here to signify achieving a goal (reaching 3 million subscribers), transcending its literal meaning of physically obtaining something. The action described is not a physical movement but a conceptual attainment, aligning with metaphorical usage as it represents progress toward an abstract target.",'Let's get to 3 million subscribers together.'
1689,287822c0-4282-11ed-8363-cb83fa110de1_22_11_14,29,0.7579437787016684,left,Legal and Social Issues.,thing,situation,spatial motion,moved,"The verb 'moved' is used metaphorically to describe the emotional impact on 'people' rather than a physical action. It conveys empathy or emotional response to the situation, transcending its literal meaning of physical movement.",'We had some really generous donations from people who were really moved by the situation that this family was struggling with.'
5197,95979075-4c7d-4001-8052-b3ca00215593_43_18_19,29,0.7589144738915139,right,Venezuela's Government Supporters',person,him,force,bring,"The verb 'bring' is used metaphorically to describe the process of subjecting 'him' to legal consequences, rather than referring to a physical action of transporting. The phrase 'bring to justice' is a conventional metaphor where 'bring' signifies causing a legal outcome, not literal movement.","'The question is, I guess, if the purpose of the operation was to capture Maduro and bring him to justice, why does the United States need to take over the Venezuelan oil industry?'"
1690,287822c0-4282-11ed-8363-cb83fa110de1_22_11_8,29,0.7628057458019687,left,Public,person,who,spatial motion,moved,"The verb 'moved' is used metaphorically to describe an emotional reaction rather than a physical action. The source verb 'moved' (originally meaning to change position) is applied to 'people' to convey their emotional engagement with the situation, transcending its literal meaning of physical displacement.",'We had some really generous donations from people who were really moved by the situation that this family was struggling with.'
263,cf6660da-d345-48f8-a598-24311470f88d_384_11_10,29,0.7635481264516284,left,Other,thing,pleasure,force,bring,"The verb 'bring' is used metaphorically to describe the abstract concept of 'pleasure' rather than a physical action. 'Bring' typically implies the physical act of transporting something, but here it is applied to an intangible experience, implying that the song will cause or evoke pleasure, which transcends its literal meaning.",'And I pray the song I sing will some simple pleasure bring that the world shall know his name.'
429,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_214_11_13,29,0.7653946376031356,right,Influence,thing,opportunity,spatial motion,taking,"The verb 'taking' is used metaphorically to describe the act of seizing or utilizing opportunities, which is not a physical action. The verb transcends its literal meaning of physically grasping something to convey the abstract concept of capitalizing on chances, personifying the target noun 'opportunity' as something that can be 'taken' in a figurative sense.",'Here are clips of just about a minute of Joe Biden taking every opportunity possible to do what?'
1815,d8eeeaa4-3866-4b04-a911-bdf79b88f199_20_4_1,29,0.7663886375121779,right,Media',thing,that,spatial motion,coming,"The verb 'coming' is used metaphorically to indicate the impending presentation of content (i.e., 'All that and more') rather than describing a physical action. It functions as part of a conventional phrase ('coming up') to signal upcoming segments in media contexts, transcending its literal meaning of physical movement.",'All that and more coming up in just a moment on Your AM Update.'
1263,d8eeeaa4-3866-4b04-a911-bdf79b88f199_155_1_0,29,0.7748046629621496,right,U.S. Congress,organization,Congress,spatial motion,moves,"The verb 'moves' is used metaphorically to describe the legislative process of Congress, personifying the abstract concept of advancing bills or resolutions. It transcends its literal physical meaning to convey the pace or progression of congressional actions, which is a non-physical, abstract activity.",'Congress moves very slow.'
5738,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_258_9_10,29,0.7757917109798038,right,Power Dynamics}.,thing,demands,spatial motion,reaching,"The verb 'reaching' is used metaphorically to describe the scope or impact of the demands, not a physical action. 'Far-reaching' is an idiom where 'reaching' signifies extensive influence or reach, transcending its literal meaning of physically extending toward something.",'Columbia has until Thursday to agree to nine far reaching demands by the Trump administration.'
7028,10672768-1932-4440-9494-b3cd0026c419_283_6_9,29,0.7761355731332292,right,Power Dynamics',thing,threats,spatial motion,send,"The verb 'send' is used metaphorically to describe the action of delivering threats, which transcends its literal meaning of physically transmitting an object. Here, 'send' conveys the abstract concept of issuing or conveying threats, rather than a direct physical action.",'The IRS is not allowed to send out empty threats saying that they'll levy your bank account or garnish your wages.'
4878,cf6660da-d345-48f8-a598-24311470f88d_305_24_21,29,0.7771459796544827,left,U.S. Presidents,person,Trump,spatial motion,sent,"The verb 'sent' is used metaphorically to describe voters' action of removing Trump from power, transcending its literal meaning of physical transportation. It conveys the conceptual idea of voters 'sending away' Trump through electoral decision-making, rather than describing a direct physical action.",'And I'm also worried that as strongly as I believe that Kamala Harris will be our next president and that Trump will be sent away by the voters...'
2895,95979075-4c7d-4001-8052-b3ca00215593_110_18_17,29,0.7775990730691337,right,U.S. Congress,organization,Congress,spatial motion,stepped,"The verb 'stepped' is used metaphorically to describe Congress intervening in a situation. The phrase 'stepped in' is a metaphorical expression signifying intervention or involvement, rather than a literal physical action. The verb transcends its original meaning to characterize Congress's action of becoming involved in the decision-making process.","'And if you really remember what all started this was the failure of Desert One, where Congress stepped in and said, hey, you're going to create a special operations command.'"
7103,10672768-1932-4440-9494-b3cd0026c419_400_26_24,29,0.7796408080527517,right,Public,person,he,spatial motion,step,"The verb 'step' is used metaphorically to describe 'he' taking action (intervening) rather than referring to a physical movement. The phrase 'step in' in this context signifies taking a proactive role in a situation, which transcends its literal meaning of physically moving into a space.","'The president has spoken out in solidarity with the people taking to the streets all over Iran, and he made it clear that he would step in, the U.S. would step in, If it saw that Iran was mistreating or killing protesters and he wrote on Truth Social, if Iran shoots and violently kills peaceful protesters, which is their custom, the United States of America will come to their rescue.'"
1188,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_208_4_3,29,0.7813822255603158,right,Public,person,someone,spatial motion,stepped,"The verb 'stepped' is used metaphorically in the phrase 'stepped in' to describe the action of someone intervening or becoming involved in a situation. While 'stepped' literally refers to moving one's foot, in this context, it metaphorically conveys the idea of taking action or entering a scenario, transcending its physical meaning.",'But what if someone stepped in?'
1823,d8eeeaa4-3866-4b04-a911-bdf79b88f199_15_4_2,29,0.7850346616294975,right,Media,thing,reporting,spatial motion,pulling,"The verb 'pulling' is used metaphorically to describe 'reporting' as an action that reveals hidden information, akin to physically pulling back a curtain. This transcends its literal meaning of moving an object and instead conveys the abstract concept of uncovering concealed details.",'Bombshell new reporting is pulling back the curtain on a radical anti-ICE network operating inside Minneapolis.'
3172,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_320_10_3,29,0.7860935905930009,right,Supreme Court,organization,Court,spatial motion,stepping,"The verb 'stepping' is used metaphorically to describe the Supreme Court's action of intervening or taking part in legal matters. It transcends its literal meaning of physical movement, instead conveying the Court's role in actively participating in legal processes, akin to 'stepping into' a situation, which is a metaphorical personification of the institution's function.","'And the Supreme Court, if anything, should be stepping in and supporting their own precedents.'"
1020,63e3cb5e2b0e2f0011270e5c_18_10_8,29,0.7865569075312181,left,Public,person,you,force,getting,"The verb 'getting' is used metaphorically to describe the abstract action of expressing or promoting one's voice, rather than a physical action. It transcends its literal meaning of 'obtaining something' to convey the non-physical act of advocacy or communication.","'But for whoever covers it, at least you're getting your voice out there.'"
2054,9a612080-75f3-485d-b082-63da8a572adb_86_5_4,29,0.7865952871534003,left,Government Officials',person,you,spatial motion,send,"The verb 'send' is used metaphorically to describe the act of conveying a lie, which is an abstract concept rather than a physical action. The metaphorical aspect lies in applying the verb 'send' (typically associated with transmitting tangible objects) to the abstract idea of spreading a lie, implying the deliberate dissemination of falsehood.",'So the first thing you send out from the floor of Congress is a lie.'
382,f74de610-99d5-11ee-996f-3fece011ee96_269_23_25,29,0.7872380872580481,right,Influence,thing,message,spatial motion,send,"The verb 'send' is used metaphorically to describe the transmission of an abstract idea ('message') rather than a physical object. The action of 'sending' here transcends its literal physical connotation, implying the conveyance of an intangible concept through the actions of sports figures.","'I think it was obvious that certain people wanted Americans to hate their own country, and so they used sports figures to send that message.'"
1558,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_213_4_5,29,0.7904014448793197,right,Media,thing,this,force,pulled,"The verb 'pulled' is used metaphorically to describe the act of retrieving or obtaining 'this' (likely referring to information or a document) rather than a physical action. The metaphorical aspect lies in using 'pulled' to imply an abstract process of acquiring something, rather than a literal physical movement.","'Here, we just pulled this before the show, Hat Tip RNC Research.'"
7071,10672768-1932-4440-9494-b3cd0026c419_329_37_39,29,0.7907449867199302,right,Public Demonstrations.,thing,movement,spatial motion,led,"The verb 'led' is used metaphorically to describe guiding or directing the 'movement' as an abstract concept, rather than referring to a physical action. It conveys the idea of being the leader or driving force behind the movement, which transcends the literal meaning of 'lead' (e.g., moving physically).",'also the national iranian congress senate chairman and he really has an insider's perspective on what's happening on the ground in iran and you know once the president of the student organization he founded he led the movement in iran before he was captured himself in prison for five years'
198,cf6660da-d345-48f8-a598-24311470f88d_376_2_0,29,0.7984565734237141,left,Catholic Communities,person,We,spatial motion,leave,The verb 'leave' is used metaphorically to convey the action of imparting or leaving behind an impression or association (The Singing Nun) rather than describing a physical act of departure. The metaphorical aspect lies in the source verb 'leave' transcending its literal meaning of physical movement to signify giving something (a memory or essence) to 'people'.,'We'll leave people with a little bit of The Singing Nun in honor of my sister visiting here from California.'
3949,2b0054b4-ecea-44a4-855f-b3b6000e929c_147_2_0,29,0.8004340808857855,right,Public,person,We,spatial motion,get,"The verb 'get' is used metaphorically to describe the action of 'We' in handling or addressing the calls, transcending its literal meaning of physical movement. The phrase 'get to your calls' implies managing or dealing with the calls rather than a literal physical action.","'We'll get to your calls coming up as well, straight ahead.'"
5377,b596eadb-5fb6-493c-bad0-aee500175236_61_8_10,29,0.8017703987104475,right,Media,thing,possibility,spatial motion,raising,"The verb 'raising' is used metaphorically here to describe the abstract action of introducing or suggesting a possibility, rather than a physical act of lifting. The source verb 'raising' (which typically denotes a physical action) is applied to the target noun 'possibility' to convey the conceptual act of presenting an idea, which transcends its literal meaning.",'And tensions are running high and Newsweek is raising the possibility the now deleted tweet didn't represent the official position of the Chinese government.'
2571,205cf4e6-f82d-11ee-9742-8fe73dcf2196_108_6_4,29,0.8051371272238924,right,Media.,thing,that,force,thrown,"The verb 'thrown' is used metaphorically to describe the action of using the term 'that' (referring to 'term') in a casual, frequent, or loose manner. The source verb 'throw' is extended beyond its literal physical action to convey the conceptual idea of discursive or semantic 'throwing around' a term, which is a metaphorical personification of the term's usage.",'It's a term that's thrown around a lot.'
922,3bdc5bfd-9705-46fd-99d7-b2360117c606_345_23_22,29,0.8065864353481671,right,Criminal Activities,thing,that,spatial motion,walk,"The verb 'walk' is used metaphorically to describe the state of criminals being released or not held accountable, rather than referring to a physical action. The phrase 'walk free' metaphorically conveys liberation from punishment, transcending the literal meaning of the verb.","'We've seen this happen time and time again, especially people working in stores, et cetera, and the criminals that walk free.'"
3677,2adbf0e2-f1d8-11f0-b2d6-e3a0b13b9b1b_53_21_22,29,0.8071940860260599,left,Media,thing,subscribe,spatial motion,hit,"The verb 'hit' is used metaphorically to urge the audience to take action (subscribe) rather than describing a physical action. It transcends its literal meaning of striking physically to create a directive, implying a sense of urgency or compulsion without directly referencing a tangible action.",'and world leaders are asserting strength against donald trump and donald trump is showing weakness by the way make sure you hit subscribe to our youtube channel right now the midas touch network is on its way to six million subscribers we just started building out our washington dc bureau you've seen our partnership with status quo with cameramen on the ground reporters on the ground in minneapolis make sure you subscribe right now you may think you're subscribed but you may not actually be subscribed French President Emmanuel Macron posted the following.'
4935,63e3cb5e2b0e2f0011270e5c_146_8_6,29,0.8104843714807906,left,Leadership,thing,generation,force,lead,"The verb 'lead' is used metaphorically here to describe the target noun 'generation' as taking the forefront or guiding in a conceptual sense. The generation is not a physical entity capable of leading in a literal action, but the verb is applied to signify its role in steering or directing a movement, which transcends its literal meaning of physically guiding.",'It's time for a new generation to lead.'
6392,661d9866-4392-4ad4-9fbe-b06000015ba6_334_7_6,29,0.8114445664758518,right,Public,person,we,spatial motion,get,"The verb 'get' is used metaphorically to describe the process of becoming better, which transcends its literal meaning of obtaining or receiving something physical. Here, 'get' characterizes the abstract improvement of the target noun 'we,' implying a transformation rather than a direct physical action.",'What do you think about how we get better?'
2724,63e3cb5e2b0e2f0011270e5c_402_8_7,29,0.8130784485840598,left,Media,thing,which,spatial motion,leads,"'Leads' is used metaphorically to indicate that the preceding context ('they fought it to the nail') causally or conceptually guides the speaker to make a comment. The verb does not describe a physical action but rather a abstract relationship of influence or direction, transcending its literal meaning of guiding someone physically.","'They fought it to the nail, which leads me to the one comment that I definitely wanted to make sure that we got in here from Eileen who's in our member section at tyt.com, okay?'"
7101,10672768-1932-4440-9494-b3cd0026c419_400_10_9,29,0.8167705037309086,right,Public,person,people,spatial motion,taking,"The verb 'taking' is used metaphorically to describe the action of people participating in protests. The phrase 'taking to the streets' is a common metaphor for engaging in public demonstrations, where 'taking' does not refer to a literal physical action but rather signifies the act of joining a protest movement.","'The president has spoken out in solidarity with the people taking to the streets all over Iran, and he made it clear that he would step in, the U.S. would step in, If it saw that Iran was mistreating or killing protesters and he wrote on Truth Social, if Iran shoots and violently kills peaceful protesters, which is their custom, the United States of America will come to their rescue.'"
630,97e645d8-eba8-11f0-a898-3b712b89e31f_152_3_1,29,0.8169606382401402,left,Media,thing,episode,spatial motion,brought,"The verb 'brought' is used metaphorically to signify that the sponsor (IQ Bar) is associated with or supports the episode, rather than describing a physical action of transporting the episode. The metaphorical aspect lies in using the verb to imply sponsorship or contribution, which transcends its literal meaning of physical movement.","'This episode is brought to you by IQ Bar, our exclusive snack, hydration, and coffee sponsor.'"
6045,2adbf0e2-f1d8-11f0-b2d6-e3a0b13b9b1b_20_2_1,29,0.8217430653457223,left,Public,person,you,spatial motion,swipe,"The verb 'swipe' is used metaphorically to describe an action that transcends its literal meaning of physical movement. Here, 'swipe' implies a quick, superficial, or dismissive action towards 'you,' suggesting a metaphorical gesture rather than a literal physical act.","'Before you swipe, text, or worry about being too much, start with you.'"
5363,b596eadb-5fb6-493c-bad0-aee500175236_65_6_2,29,0.8247641031403112,right,Media',organization,outlets,spatial motion,arrive,"The verb 'arrive' is used metaphorically to describe the timing of when the media outlets will publish their reports on Pelosi. It does not refer to a physical movement of the outlets to a location but rather signifies the moment when the reports 'arrive' (i.e., become available), which transcends the literal meaning of the verb.","'Taiwanese media outlets reporting Pelosi would arrive Tuesday night, local time, after visiting Malaysia on the second leg of her ongoing Asia trip.'"
5010,95979075-4c7d-4001-8052-b3ca00215593_40_69_71,29,0.8249419891296303,right,Media,thing,credit,spatial motion,get,"The verb 'get' is used metaphorically to describe the abstract action of 'receiving credit' rather than a physical action. Here, 'get' transcends its literal meaning of obtaining something tangible and instead conveys the conceptual idea of earning acknowledgment or recognition for an action, which is non-physical and abstract.",'uh inside what it is that the u.s army unit did to capture maduro um you know seeing that a chinook helicopter was was for the pilot was shot uh landed the helicopter got air cover was able to get the bird back in the air get it back to safety and and thank god nobody was killed no equipment was lost that aspect of this just does not get the credit that it deserves.'
3602,97e645d8-eba8-11f0-a898-3b712b89e31f_277_53_54,29,0.8255199703710996,left,Independent Journalism,thing,subscribe,spatial motion,hit,"The verb 'hit' is used metaphorically to represent the action of subscribing, not as a physical strike. It serves as a directive or command, personifying the act of subscribing as a tangible action to be 'hit' (e.g., clicked), which transcends its literal meaning of physical contact.",'There's to be an access to all these vaccines it's up to you to choose what you desire get them all if you want get just the ones we think are essential if you desire the choice is yours now there you have it folks let me know what you think hit subscribe let's get to six million we appreciate you so much thanks for watching be sure to add the Midas Touch podcast on apple podcast spotify or wherever you get your podcast for new updates every single day Ever notice how ads always pop up at the worst moments when the killer's identity is about to be revealed?'
7114,10672768-1932-4440-9494-b3cd0026c419_440_7_5,29,0.8308480282269558,right,Public,person,they,spatial motion,following,"The verb 'following' is used metaphorically to describe 'they' as actively engaging with or keeping up with the show, rather than physically moving in its direction. The source verb 'following' transcends its literal meaning of physical movement to convey a conceptual action of monitoring or participating in the show's broadcast.","'The people over there, they are following your show right now.'"
2142,95b4c966-203b-4217-bc66-d83052b0cd99_286_7_5,29,0.8313883063440359,left,Catholic Communities,person,who,other,raised,"The verb 'raised' is used metaphorically to describe the process of being brought up in a Catholic environment, transcending its literal meaning of physically lifting or moving something. Here, it conveys upbringing and cultural influence rather than a physical action.",'I'm speaking to somebody who was raised Catholic and who is a recovering Catholic.'
4241,553aff2e-8dfc-11ed-826a-131940f84f69_26_7_6,29,0.8325071953647945,right,Media,thing,that,spatial motion,came,"The verb 'came' is used metaphorically in the phrase 'came out' to describe the notification's release. While 'come' literally means to move toward a place, here it is part of the phrasal verb 'come out,' which metaphorically signifies the act of being released or made public. This usage transcends the verb's original physical meaning to convey a conceptual action related to information dissemination.",'So did you see this notification that came out from the NYPD?'
2718,63e3cb5e2b0e2f0011270e5c_402_8_9,29,0.8346874653529477,left,Citizens',person,me,spatial motion,leads,"The verb 'leads' is used metaphorically to indicate that the preceding action ('fought it to the nail') causes or prompts the speaker to make a comment. It does not describe a physical act of guiding 'me' spatially but rather a causal relationship, transcending the literal meaning of the verb.","'They fought it to the nail, which leads me to the one comment that I definitely wanted to make sure that we got in here from Eileen who's in our member section at tyt.com, okay?'"
6198,2adbf0e2-f1d8-11f0-b2d6-e3a0b13b9b1b_269_5_4,29,0.8360245854911359,left,Public,person,us,spatial motion,reach,"The verb 'reach' is used metaphorically to signify achieving a target number of subscribers, not describing a physical action. The phrase 'reach 6 million subscribers' abstractly represents attaining a goal, transcending the literal meaning of physically extending one's hand or limbs.","'Hit subscribe, help us reach 6 million subscribers.'"
5293,205cf4e6-f82d-11ee-9742-8fe73dcf2196_8_2_3,29,0.8380033797656281,right,Criminal Activities',thing,goods,spatial motion,chasing,"The verb 'chasing' is used metaphorically to describe the active pursuit of 'goods,' which are inanimate. Literally, 'chasing' implies pursuing a moving entity, but 'goods' cannot physically move. The metaphorical use personifies the act of acquiring or obtaining goods, transcending the verb's literal physical action.",'It's chasing goods.'
6787,b2af3699-003d-4e37-9b4a-bb76770dbc33_87_22_21,29,0.8391235388622144,right,Social Tensions,thing,that,force,threatens,"The verb 'threatens' is used metaphorically to personify the wave of mass migration as an active agent capable of causing harm to societal cohesion, culture, and the future. The verb transcends its literal meaning (which implies a direct, intentional action by a person or entity) by attributing human-like agency to an abstract concept (mass migration), thereby metaphorically representing its potential negative impact.","'And in a pursuit of a world without borders, we opened our doors to an unprecedented wave of mass migration that threatens the cohesion of our societies, the continuity of our culture and the future.'"
5810,b596eadb-5fb6-493c-bad0-aee500175236_274_55_53,29,0.842223363081582,right,Public,person,they,spatial motion,hit,"The verb 'hit' is used metaphorically to describe the impact of high costs on 'they,' transcending its literal physical action. Here, 'hit' conveys the idea of being subjected to a sudden, burdensome financial effect, akin to being struck by an unavoidable expense, rather than describing a tangible physical interaction.","'Community Food Bank of New Jersey President Carlos Rodriguez, he said to Fox Business, it's much more expensive to fill up their tank to go to work, to drop off the kids at school, and then, of course, when they go to the grocery store, they get hit with another high cost.'"
1152,469d94c6-769a-4c8b-b37b-b2a6001b7d9b_212_1_9,29,0.8439446488446796,right,Institutional Frameworks.,thing,education,force,receive,"The verb 'receive' is used metaphorically to characterize 'education' by implying that education is something that can be 'received' as an object, despite education being an abstract process. This transcends the literal physical action of receiving, instead personifying education as a tangible entity that can be acquired, which is a metaphorical extension of the verb's original meaning.","'They receive critical medical care, life-changing education, vital skills training, and spiritual development, all in Jesus' name.'"
6814,661d9866-4392-4ad4-9fbe-b06000015ba6_154_1_0,29,0.845321916655461,right,Media',thing,Communications,other,redefined,"The verb 'redefined' is used metaphorically to characterize 'Communications' by attributing an active, transformative action to an abstract concept. The verb transcends its literal meaning of altering a definition to imply a conceptual or structural shift in communications, personifying the noun as if it possesses agency to redefine itself, which is not a physical action.",'Communications redefined.'
3635,97e645d8-eba8-11f0-a898-3b712b89e31f_280_17_15,29,0.8468813334641166,left,Public,person,you,spatial motion,stay,"The verb 'stay' is used metaphorically to convey the state of being deeply engaged or immersed in the content, rather than describing a physical action. The phrase 'stay immersed' employs 'stay' to characterize a mental/emotional state of absorption, which transcends its literal meaning of remaining in a physical location.","'That's why we've got millions of ad-free podcast episodes, so you can stay completely immersed in every story, every reveal, every breath.'"
3683,2adbf0e2-f1d8-11f0-b2d6-e3a0b13b9b1b_53_21_20,29,0.8489112398977906,left,Public,person,you,spatial motion,hit,"The verb 'hit' is used metaphorically to represent the action of 'clicking' or 'engaging' with the subscription button, rather than describing a physical action. The metaphorical use of 'hit' here extends its original meaning to signify a digital interaction, personifying the act of subscribing as a physical action.",'and world leaders are asserting strength against donald trump and donald trump is showing weakness by the way make sure you hit subscribe to our youtube channel right now the midas touch network is on its way to six million subscribers we just started building out our washington dc bureau you've seen our partnership with status quo with cameramen on the ground reporters on the ground in minneapolis make sure you subscribe right now you may think you're subscribed but you may not actually be subscribed French President Emmanuel Macron posted the following.'
2289,97e645d8-eba8-11f0-a898-3b712b89e31f_200_6_4,29,0.8532386343730496,left,Public,person,people,spatial motion,rising,"The verb 'rising' is used metaphorically to depict people taking collective action against oppressive regimes. While 'rising' literally means moving upward, here it signifies a metaphorical 'uprising'—a figurative expression for social or political rebellion, personifying people as if they are physically rising to combat dictators.",'And that's why people are rising up in countries run by dictators.'
4020,d71c6e12-1d4a-11f0-953a-477923aed071_24_2_1,29,0.8533785358042255,left,Public,person,you,spatial motion,swipe,"The verb 'swipe' is used metaphorically to represent an action of quickly moving through or dismissing something, rather than describing a physical movement. In the context of the sentence, it implies a swift, possibly dismissive action towards 'you,' transcending its literal meaning of physically moving a hand.","'Before you swipe, text, or worry about being too much, start with you.'"
